row_type,step,group,term,raw,reference,fulfillment,discounted_sum,fpl_score
perstep,23,posture,left_elbow_joint,0.214689,1.280000,0.542235,,
perstep,23,posture,left_wrist_roll_joint,0.011608,0.000000,0.994114,,
perstep,23,posture,left_wrist_pitch_joint,-0.042781,0.000000,0.973501,,
perstep,23,posture,left_wrist_yaw_joint,-0.049153,0.000000,0.969554,,
perstep,23,posture,right_shoulder_pitch_joint,0.112077,0.200000,0.973269,,
perstep,23,posture,right_shoulder_roll_joint,-0.075739,-0.200000,0.939429,,
perstep,23,posture,right_shoulder_yaw_joint,-0.008888,0.000000,0.996605,,
perstep,23,posture,right_elbow_joint,0.144149,1.280000,0.511924,,
perstep,23,posture,right_wrist_roll_joint,-0.084695,0.000000,0.957056,,
perstep,23,posture,right_wrist_pitch_joint,-0.033258,0.000000,0.979400,,
perstep,23,posture,right_wrist_yaw_joint,0.017679,0.000000,0.989049,,
perstep,24,orientation,orientation_rz,0.963051,1.000000,1.000000,,
perstep,24,height,torso_height,0.937739,0.900000,0.958067,,
perstep,24,posture,left_hip_pitch_joint,-0.037262,0.000000,0.987061,,
perstep,24,posture,left_hip_roll_joint,-0.023309,0.000000,0.992144,,
perstep,24,posture,left_hip_yaw_joint,-0.057316,0.000000,0.979215,,
perstep,24,posture,left_knee_joint,0.336967,0.000000,0.882989,,
perstep,24,posture,left_ankle_pitch_joint,-0.068677,0.000000,0.921302,,
perstep,24,posture,left_ankle_roll_joint,-0.012140,0.000000,0.953630,,
perstep,24,posture,right_hip_pitch_joint,-0.160114,0.000000,0.944401,,
perstep,24,posture,right_hip_roll_joint,-0.024358,0.000000,0.991791,,
perstep,24,posture,right_hip_yaw_joint,-0.027785,0.000000,0.989924,,
perstep,24,posture,right_knee_joint,0.255416,0.000000,0.911308,,
perstep,24,posture,right_ankle_pitch_joint,0.017831,0.000000,0.979567,,
perstep,24,posture,right_ankle_roll_joint,-0.001391,0.000000,0.994687,,
perstep,24,posture,waist_yaw_joint,-0.071035,0.000000,0.972867,,
perstep,24,posture,waist_roll_joint,-0.034464,0.000000,0.933722,,
perstep,24,posture,waist_pitch_joint,-0.013252,0.000000,0.974515,,
perstep,24,posture,left_shoulder_pitch_joint,-0.005106,0.200000,0.937643,,
perstep,24,posture,left_shoulder_roll_joint,-0.028671,0.200000,0.888535,,
perstep,24,posture,left_shoulder_yaw_joint,-0.027496,0.000000,0.989497,,
perstep,24,posture,left_elbow_joint,0.224782,1.280000,0.546572,,
perstep,24,posture,left_wrist_roll_joint,0.019554,0.000000,0.990085,,
perstep,24,posture,left_wrist_pitch_joint,-0.053593,0.000000,0.966804,,
perstep,24,posture,left_wrist_yaw_joint,-0.047536,0.000000,0.970555,,
perstep,24,posture,right_shoulder_pitch_joint,0.122630,0.200000,0.976478,,
perstep,24,posture,right_shoulder_roll_joint,-0.061818,-0.200000,0.932643,,
perstep,24,posture,right_shoulder_yaw_joint,-0.016554,0.000000,0.993677,,
perstep,24,posture,right_elbow_joint,0.157375,1.280000,0.517607,,
perstep,24,posture,right_wrist_roll_joint,-0.076521,0.000000,0.961201,,
perstep,24,posture,right_wrist_pitch_joint,-0.032899,0.000000,0.979622,,
perstep,24,posture,right_wrist_yaw_joint,0.021404,0.000000,0.986742,,
perstep,25,orientation,orientation_rz,0.963191,1.000000,1.000000,,
perstep,25,height,torso_height,0.936548,0.900000,0.959391,,
perstep,25,posture,left_hip_pitch_joint,-0.050204,0.000000,0.982567,,
perstep,25,posture,left_hip_roll_joint,-0.011534,0.000000,0.996113,,
perstep,25,posture,left_hip_yaw_joint,-0.075216,0.000000,0.972724,,
perstep,25,posture,left_knee_joint,0.340891,0.000000,0.881627,,
perstep,25,posture,left_ankle_pitch_joint,-0.067623,0.000000,0.922510,,
perstep,25,posture,left_ankle_roll_joint,-0.005583,0.000000,0.978676,,
perstep,25,posture,right_hip_pitch_joint,-0.171857,0.000000,0.940323,,
perstep,25,posture,right_hip_roll_joint,-0.007138,0.000000,0.997594,,
perstep,25,posture,right_hip_yaw_joint,-0.029382,0.000000,0.989345,,
perstep,25,posture,right_knee_joint,0.244287,0.000000,0.915172,,
perstep,25,posture,right_ankle_pitch_joint,0.014770,0.000000,0.983075,,
perstep,25,posture,right_ankle_roll_joint,-0.006411,0.000000,0.975513,,
perstep,25,posture,waist_yaw_joint,-0.060947,0.000000,0.976720,,
perstep,25,posture,waist_roll_joint,-0.029035,0.000000,0.944164,,
perstep,25,posture,waist_pitch_joint,-0.006250,0.000000,0.987981,,
perstep,25,posture,left_shoulder_pitch_joint,-0.000587,0.200000,0.939017,,
perstep,25,posture,left_shoulder_roll_joint,-0.030476,0.200000,0.887655,,
perstep,25,posture,left_shoulder_yaw_joint,-0.033898,0.000000,0.987052,,
perstep,25,posture,left_elbow_joint,0.233819,1.280000,0.550455,,
perstep,25,posture,left_wrist_roll_joint,0.017844,0.000000,0.990952,,
perstep,25,posture,left_wrist_pitch_joint,-0.062252,0.000000,0.961440,,
perstep,25,posture,left_wrist_yaw_joint,-0.048022,0.000000,0.970254,,
perstep,25,posture,right_shoulder_pitch_joint,0.128670,0.200000,0.978314,,
perstep,25,posture,right_shoulder_roll_joint,-0.044360,-0.200000,0.924134,,
perstep,25,posture,right_shoulder_yaw_joint,-0.030169,0.000000,0.988476,,
perstep,25,posture,right_elbow_joint,0.174053,1.280000,0.524774,,
perstep,25,posture,right_wrist_roll_joint,-0.058351,0.000000,0.970414,,
perstep,25,posture,right_wrist_pitch_joint,-0.030385,0.000000,0.981179,,
perstep,25,posture,right_wrist_yaw_joint,0.023100,0.000000,0.985692,,
perstep,26,orientation,orientation_rz,0.965304,1.000000,1.000000,,
perstep,26,height,torso_height,0.936306,0.900000,0.959661,,
perstep,26,posture,left_hip_pitch_joint,-0.064842,0.000000,0.977484,,
perstep,26,posture,left_hip_roll_joint,0.011728,0.000000,0.996047,,
perstep,26,posture,left_hip_yaw_joint,-0.088976,0.000000,0.967734,,
perstep,26,posture,left_knee_joint,0.341016,0.000000,0.881583,,
perstep,26,posture,left_ankle_pitch_joint,-0.058136,0.000000,0.933382,,
perstep,26,posture,left_ankle_roll_joint,-0.005738,0.000000,0.978084,,
perstep,26,posture,right_hip_pitch_joint,-0.181628,0.000000,0.936930,,
perstep,26,posture,right_hip_roll_joint,0.010789,0.000000,0.996364,,
perstep,26,posture,right_hip_yaw_joint,-0.028199,0.000000,0.989774,,
perstep,26,posture,right_knee_joint,0.250800,0.000000,0.912911,,
perstep,26,posture,right_ankle_pitch_joint,0.020671,0.000000,0.976313,,
perstep,26,posture,right_ankle_roll_joint,-0.010624,0.000000,0.959418,,
perstep,26,posture,waist_yaw_joint,-0.049187,0.000000,0.981212,,
perstep,26,posture,waist_roll_joint,-0.020039,0.000000,0.961463,,
perstep,26,posture,waist_pitch_joint,0.005548,0.000000,0.989331,,
perstep,26,posture,left_shoulder_pitch_joint,-0.003897,0.200000,0.938010,,
perstep,26,posture,left_shoulder_roll_joint,-0.030073,0.200000,0.887851,,
perstep,26,posture,left_shoulder_yaw_joint,-0.030648,0.000000,0.988294,,
perstep,26,posture,left_elbow_joint,0.239080,1.280000,0.552716,,
perstep,26,posture,left_wrist_roll_joint,0.006149,0.000000,0.996882,,
perstep,26,posture,left_wrist_pitch_joint,-0.068570,0.000000,0.957527,,
perstep,26,posture,left_wrist_yaw_joint,-0.050580,0.000000,0.968670,,
perstep,26,posture,right_shoulder_pitch_joint,0.127579,0.200000,0.977982,,
perstep,26,posture,right_shoulder_roll_joint,-0.034461,-0.200000,0.919308,,
perstep,26,posture,right_shoulder_yaw_joint,-0.052055,0.000000,0.980116,,
perstep,26,posture,right_elbow_joint,0.189640,1.280000,0.531471,,
perstep,26,posture,right_wrist_roll_joint,-0.039376,0.000000,0.980035,,
perstep,26,posture,right_wrist_pitch_joint,-0.025567,0.000000,0.984163,,
perstep,26,posture,right_wrist_yaw_joint,0.022852,0.000000,0.985845,,
perstep,27,orientation,orientation_rz,0.968522,1.000000,1.000000,,
perstep,27,height,torso_height,0.938971,0.900000,0.956698,,
perstep,27,posture,left_hip_pitch_joint,-0.082932,0.000000,0.971202,,
perstep,27,posture,left_hip_roll_joint,0.047203,0.000000,0.984091,,
perstep,27,posture,left_hip_yaw_joint,-0.102787,0.000000,0.962726,,
perstep,27,posture,left_knee_joint,0.330267,0.000000,0.885316,,
perstep,27,posture,left_ankle_pitch_joint,-0.049727,0.000000,0.943017,,
perstep,27,posture,left_ankle_roll_joint,-0.007598,0.000000,0.970977,,
perstep,27,posture,right_hip_pitch_joint,-0.191127,0.000000,0.933632,,
perstep,27,posture,right_hip_roll_joint,0.029926,0.000000,0.989914,,
perstep,27,posture,right_hip_yaw_joint,-0.026314,0.000000,0.990458,,
perstep,27,posture,right_knee_joint,0.273130,0.000000,0.905157,,
perstep,27,posture,right_ankle_pitch_joint,0.030736,0.000000,0.964779,,
perstep,27,posture,right_ankle_roll_joint,-0.017296,0.000000,0.933932,,
perstep,27,posture,waist_yaw_joint,-0.034318,0.000000,0.986891,,
perstep,27,posture,waist_roll_joint,-0.004315,0.000000,0.991701,,
perstep,27,posture,waist_pitch_joint,0.021576,0.000000,0.958507,,
perstep,27,posture,left_shoulder_pitch_joint,-0.015783,0.200000,0.934397,,
perstep,27,posture,left_shoulder_roll_joint,-0.026332,0.200000,0.889675,,
perstep,27,posture,left_shoulder_yaw_joint,-0.017991,0.000000,0.993128,,
perstep,27,posture,left_elbow_joint,0.238875,1.280000,0.552627,,
perstep,27,posture,left_wrist_roll_joint,-0.015528,0.000000,0.992127,,
perstep,27,posture,left_wrist_pitch_joint,-0.072629,0.000000,0.955013,,
perstep,27,posture,left_wrist_yaw_joint,-0.055227,0.000000,0.965792,,
perstep,27,posture,right_shoulder_pitch_joint,0.118795,0.200000,0.975312,,
perstep,27,posture,right_shoulder_roll_joint,-0.033025,-0.200000,0.918608,,
perstep,27,posture,right_shoulder_yaw_joint,-0.078549,0.000000,0.969997,,
perstep,27,posture,right_elbow_joint,0.204054,1.280000,0.537665,,
perstep,27,posture,right_wrist_roll_joint,-0.023018,0.000000,0.988329,,
perstep,27,posture,right_wrist_pitch_joint,-0.018549,0.000000,0.988511,,
perstep,27,posture,right_wrist_yaw_joint,0.020625,0.000000,0.987225,,
perstep,28,orientation,orientation_rz,0.972744,1.000000,1.000000,,
perstep,28,height,torso_height,0.941807,0.900000,0.953547,,
perstep,28,posture,left_hip_pitch_joint,-0.101919,0.000000,0.964609,,
perstep,28,posture,left_hip_roll_joint,0.077936,0.000000,0.973733,,
perstep,28,posture,left_hip_yaw_joint,-0.125108,0.000000,0.954632,,
perstep,28,posture,left_knee_joint,0.308674,0.000000,0.892814,,
perstep,28,posture,left_ankle_pitch_joint,-0.051167,0.000000,0.941367,,
perstep,28,posture,left_ankle_roll_joint,-0.003630,0.000000,0.986134,,
perstep,28,posture,right_hip_pitch_joint,-0.192825,0.000000,0.933042,,
perstep,28,posture,right_hip_roll_joint,0.042965,0.000000,0.985520,,
perstep,28,posture,right_hip_yaw_joint,-0.035128,0.000000,0.987261,,
perstep,28,posture,right_knee_joint,0.298814,0.000000,0.896238,,
perstep,28,posture,right_ankle_pitch_joint,0.032641,0.000000,0.962597,,
perstep,28,posture,right_ankle_roll_joint,-0.023736,0.000000,0.909336,,
perstep,28,posture,waist_yaw_joint,-0.020605,0.000000,0.992130,,
perstep,28,posture,waist_roll_joint,0.012878,0.000000,0.975234,,
perstep,28,posture,waist_pitch_joint,0.024241,0.000000,0.953382,,
perstep,28,posture,left_shoulder_pitch_joint,-0.035742,0.200000,0.928328,,
perstep,28,posture,left_shoulder_roll_joint,-0.014834,0.200000,0.895279,,
perstep,28,posture,left_shoulder_yaw_joint,0.003730,0.000000,0.998575,,
perstep,28,posture,left_elbow_joint,0.230660,1.280000,0.549098,,
perstep,28,posture,left_wrist_roll_joint,-0.047174,0.000000,0.976081,,
perstep,28,posture,left_wrist_pitch_joint,-0.074309,0.000000,0.953972,,
perstep,28,posture,left_wrist_yaw_joint,-0.061993,0.000000,0.961601,,
perstep,28,posture,right_shoulder_pitch_joint,0.103394,0.200000,0.970629,,
perstep,28,posture,right_shoulder_roll_joint,-0.040952,-0.200000,0.922472,,
perstep,28,posture,right_shoulder_yaw_joint,-0.097549,0.000000,0.962739,,
perstep,28,posture,right_elbow_joint,0.223205,1.280000,0.545894,,
perstep,28,posture,right_wrist_roll_joint,-0.010521,0.000000,0.994666,,
perstep,28,posture,right_wrist_pitch_joint,-0.009257,0.000000,0.994266,,
perstep,28,posture,right_wrist_yaw_joint,0.016346,0.000000,0.989875,,
perstep,29,orientation,orientation_rz,0.975178,1.000000,1.000000,,
perstep,29,height,torso_height,0.943781,0.900000,0.951355,,
perstep,29,posture,left_hip_pitch_joint,-0.122048,0.000000,0.957619,,
perstep,29,posture,left_hip_roll_joint,0.098454,0.000000,0.966818,,
perstep,29,posture,left_hip_yaw_joint,-0.151287,0.000000,0.945138,,
perstep,29,posture,left_knee_joint,0.291905,0.000000,0.898637,,
perstep,29,posture,left_ankle_pitch_joint,-0.062568,0.000000,0.928303,,
perstep,29,posture,left_ankle_roll_joint,0.001924,0.000000,0.992649,,
perstep,29,posture,right_hip_pitch_joint,-0.181459,0.000000,0.936989,,
perstep,29,posture,right_hip_roll_joint,0.048708,0.000000,0.983584,,
perstep,29,posture,right_hip_yaw_joint,-0.047946,0.000000,0.982613,,
perstep,29,posture,right_knee_joint,0.327170,0.000000,0.886391,,
perstep,29,posture,right_ankle_pitch_joint,0.023921,0.000000,0.972589,,
perstep,29,posture,right_ankle_roll_joint,-0.018819,0.000000,0.928116,,
perstep,29,posture,waist_yaw_joint,-0.004326,0.000000,0.998348,,
perstep,29,posture,waist_roll_joint,0.026660,0.000000,0.948731,,
perstep,29,posture,waist_pitch_joint,0.021893,0.000000,0.957897,,
perstep,29,posture,left_shoulder_pitch_joint,-0.060010,0.200000,0.920950,,
perstep,29,posture,left_shoulder_roll_joint,0.001609,0.200000,0.903295,,
perstep,29,posture,left_shoulder_yaw_joint,0.018571,0.000000,0.992907,,
perstep,29,posture,left_elbow_joint,0.224865,1.280000,0.546608,,
perstep,29,posture,left_wrist_roll_joint,-0.088811,0.000000,0.954969,,
perstep,29,posture,left_wrist_pitch_joint,-0.073680,0.000000,0.954361,,
perstep,29,posture,left_wrist_yaw_joint,-0.067702,0.000000,0.958064,,
perstep,29,posture,right_shoulder_pitch_joint,0.080642,0.200000,0.963712,,
perstep,29,posture,right_shoulder_roll_joint,-0.046263,-0.200000,0.925061,,
perstep,29,posture,right_shoulder_yaw_joint,-0.107058,0.000000,0.959107,,
perstep,29,posture,right_elbow_joint,0.253414,1.280000,0.558875,,
perstep,29,posture,right_wrist_roll_joint,0.002426,0.000000,0.998770,,
perstep,29,posture,right_wrist_pitch_joint,0.002234,0.000000,0.998616,,
perstep,29,posture,right_wrist_yaw_joint,0.013278,0.000000,0.991775,,
perstep,30,orientation,orientation_rz,0.976868,1.000000,1.000000,,
perstep,30,height,torso_height,0.947295,0.900000,0.947450,,
perstep,30,posture,left_hip_pitch_joint,-0.142201,0.000000,0.950621,,
perstep,30,posture,left_hip_roll_joint,0.116108,0.000000,0.960868,,
perstep,30,posture,left_hip_yaw_joint,-0.174891,0.000000,0.936578,,
perstep,30,posture,left_knee_joint,0.262621,0.000000,0.908806,,
perstep,30,posture,left_ankle_pitch_joint,-0.078145,0.000000,0.910453,,
perstep,30,posture,left_ankle_roll_joint,0.005656,0.000000,0.978395,,
perstep,30,posture,right_hip_pitch_joint,-0.162283,0.000000,0.943648,,
perstep,30,posture,right_hip_roll_joint,0.059056,0.000000,0.980096,,
perstep,30,posture,right_hip_yaw_joint,-0.056592,0.000000,0.979478,,
perstep,30,posture,right_knee_joint,0.346248,0.000000,0.879767,,
perstep,30,posture,right_ankle_pitch_joint,0.012762,0.000000,0.985376,,
perstep,30,posture,right_ankle_roll_joint,-0.014771,0.000000,0.943578,,
perstep,30,posture,waist_yaw_joint,0.007868,0.000000,0.996995,,
perstep,30,posture,waist_roll_joint,0.036521,0.000000,0.929768,,
perstep,30,posture,waist_pitch_joint,0.016793,0.000000,0.967706,,
perstep,30,posture,left_shoulder_pitch_joint,-0.074805,0.200000,0.916452,,
perstep,30,posture,left_shoulder_roll_joint,0.012078,0.200000,0.908398,,
perstep,30,posture,left_shoulder_yaw_joint,0.024186,0.000000,0.990762,,
perstep,30,posture,left_elbow_joint,0.228876,1.280000,0.548331,,
perstep,30,posture,left_wrist_roll_joint,-0.135078,0.000000,0.931510,,
perstep,30,posture,left_wrist_pitch_joint,-0.071163,0.000000,0.955921,,
perstep,30,posture,left_wrist_yaw_joint,-0.071337,0.000000,0.955813,,
perstep,30,posture,right_shoulder_pitch_joint,0.049587,0.200000,0.954271,,
perstep,30,posture,right_shoulder_roll_joint,-0.042435,-0.200000,0.923195,,
perstep,30,posture,right_shoulder_yaw_joint,-0.107259,0.000000,0.959030,,
perstep,30,posture,right_elbow_joint,0.292904,1.280000,0.575844,,
perstep,30,posture,right_wrist_roll_joint,0.019777,0.000000,0.989972,,
perstep,30,posture,right_wrist_pitch_joint,0.015814,0.000000,0.990204,,
perstep,30,posture,right_wrist_yaw_joint,0.008128,0.000000,0.994965,,
perstep,31,orientation,orientation_rz,0.978718,1.000000,1.000000,,
perstep,31,height,torso_height,0.950045,0.900000,0.944395,,
perstep,31,posture,left_hip_pitch_joint,-0.166381,0.000000,0.942225,,
perstep,31,posture,left_hip_roll_joint,0.120864,0.000000,0.959265,,
perstep,31,posture,left_hip_yaw_joint,-0.204647,0.000000,0.925788,,
perstep,31,posture,left_knee_joint,0.237376,0.000000,0.917572,,
perstep,31,posture,left_ankle_pitch_joint,-0.093241,0.000000,0.893155,,
perstep,31,posture,left_ankle_roll_joint,0.003885,0.000000,0.985159,,
perstep,31,posture,right_hip_pitch_joint,-0.142524,0.000000,0.950509,,
perstep,31,posture,right_hip_roll_joint,0.065577,0.000000,0.977899,,
perstep,31,posture,right_hip_yaw_joint,-0.053682,0.000000,0.980533,,
perstep,31,posture,right_knee_joint,0.360260,0.000000,0.874901,,
perstep,31,posture,right_ankle_pitch_joint,-0.004766,0.000000,0.994539,,
perstep,31,posture,right_ankle_roll_joint,-0.013734,0.000000,0.947539,,
perstep,31,posture,waist_yaw_joint,0.015797,0.000000,0.993966,,
perstep,31,posture,waist_roll_joint,0.039201,0.000000,0.924614,,
perstep,31,posture,waist_pitch_joint,0.010981,0.000000,0.978883,,
perstep,31,posture,left_shoulder_pitch_joint,-0.079669,0.200000,0.914974,,
perstep,31,posture,left_shoulder_roll_joint,0.026074,0.200000,0.915220,,
perstep,31,posture,left_shoulder_yaw_joint,0.029711,0.000000,0.988651,,
perstep,31,posture,left_elbow_joint,0.224887,1.280000,0.546617,,
perstep,31,posture,left_wrist_roll_joint,-0.171353,0.000000,0.913117,,
perstep,31,posture,left_wrist_pitch_joint,-0.066621,0.000000,0.958734,,
perstep,31,posture,left_wrist_yaw_joint,-0.072953,0.000000,0.954812,,
perstep,31,posture,right_shoulder_pitch_joint,0.009288,0.200000,0.942019,,
perstep,31,posture,right_shoulder_roll_joint,-0.032980,-0.200000,0.918586,,
perstep,31,posture,right_shoulder_yaw_joint,-0.097901,0.000000,0.962605,,
perstep,31,posture,right_elbow_joint,0.342585,1.280000,0.597192,,
perstep,31,posture,right_wrist_roll_joint,0.029393,0.000000,0.985097,,
perstep,31,posture,right_wrist_pitch_joint,0.031413,0.000000,0.980542,,
perstep,31,posture,right_wrist_yaw_joint,0.000923,0.000000,0.999428,,
perstep,32,orientation,orientation_rz,0.980838,1.000000,1.000000,,
perstep,32,height,torso_height,0.950840,0.900000,0.943511,,
perstep,32,posture,left_hip_pitch_joint,-0.185871,0.000000,0.935457,,
perstep,32,posture,left_hip_roll_joint,0.122503,0.000000,0.958713,,
perstep,32,posture,left_hip_yaw_joint,-0.237937,0.000000,0.913716,,
perstep,32,posture,left_knee_joint,0.220391,0.000000,0.923470,,
perstep,32,posture,left_ankle_pitch_joint,-0.092803,0.000000,0.893656,,
perstep,32,posture,left_ankle_roll_joint,-0.000994,0.000000,0.996202,,
perstep,32,posture,right_hip_pitch_joint,-0.120604,0.000000,0.958121,,
perstep,32,posture,right_hip_roll_joint,0.066267,0.000000,0.977666,,
perstep,32,posture,right_hip_yaw_joint,-0.042284,0.000000,0.984666,,
perstep,32,posture,right_knee_joint,0.365833,0.000000,0.872966,,
perstep,32,posture,right_ankle_pitch_joint,-0.028151,0.000000,0.967741,,
perstep,32,posture,right_ankle_roll_joint,-0.017338,0.000000,0.933773,,
perstep,32,posture,waist_yaw_joint,0.022605,0.000000,0.991366,,
perstep,32,posture,waist_roll_joint,0.039228,0.000000,0.924561,,
perstep,32,posture,waist_pitch_joint,0.007150,0.000000,0.986250,,
perstep,32,posture,left_shoulder_pitch_joint,-0.074770,0.200000,0.916463,,
perstep,32,posture,left_shoulder_roll_joint,0.038899,0.200000,0.921471,,
perstep,32,posture,left_shoulder_yaw_joint,0.036591,0.000000,0.986023,,
perstep,32,posture,left_elbow_joint,0.226309,1.280000,0.547228,,
perstep,32,posture,left_wrist_roll_joint,-0.197642,0.000000,0.899787,,
perstep,32,posture,left_wrist_pitch_joint,-0.060175,0.000000,0.962727,,
perstep,32,posture,left_wrist_yaw_joint,-0.072525,0.000000,0.955077,,
perstep,32,posture,right_shoulder_pitch_joint,-0.040616,0.200000,0.926847,,
perstep,32,posture,right_shoulder_roll_joint,-0.022357,-0.200000,0.913408,,
perstep,32,posture,right_shoulder_yaw_joint,-0.078667,0.000000,0.969952,,
perstep,32,posture,right_elbow_joint,0.399125,1.280000,0.621487,,
perstep,32,posture,right_wrist_roll_joint,0.029010,0.000000,0.985291,,
perstep,32,posture,right_wrist_pitch_joint,0.049102,0.000000,0.969586,,
perstep,32,posture,right_wrist_yaw_joint,-0.008296,0.000000,0.994861,,
perstep,33,orientation,orientation_rz,0.982428,1.000000,1.000000,,
perstep,33,height,torso_height,0.948959,0.900000,0.945601,,
perstep,33,posture,left_hip_pitch_joint,-0.200574,0.000000,0.930351,,
perstep,33,posture,left_hip_roll_joint,0.116601,0.000000,0.960702,,
perstep,33,posture,left_hip_yaw_joint,-0.260099,0.000000,0.905679,,
perstep,33,posture,left_knee_joint,0.211348,0.000000,0.926610,,
perstep,33,posture,left_ankle_pitch_joint,-0.086200,0.000000,0.901223,,
perstep,33,posture,left_ankle_roll_joint,-0.010018,0.000000,0.961734,,
perstep,33,posture,right_hip_pitch_joint,-0.098947,0.000000,0.965641,,
perstep,33,posture,right_hip_roll_joint,0.055090,0.000000,0.981433,,
perstep,33,posture,right_hip_yaw_joint,-0.015613,0.000000,0.994338,,
perstep,33,posture,right_knee_joint,0.360163,0.000000,0.874935,,
perstep,33,posture,right_ankle_pitch_joint,-0.056223,0.000000,0.935574,,
perstep,33,posture,right_ankle_roll_joint,-0.016868,0.000000,0.935568,,
perstep,33,posture,waist_yaw_joint,0.029836,0.000000,0.988603,,
perstep,33,posture,waist_roll_joint,0.028900,0.000000,0.944424,,
perstep,33,posture,waist_pitch_joint,0.002497,0.000000,0.995198,,
perstep,33,posture,left_shoulder_pitch_joint,-0.059700,0.200000,0.921045,,
perstep,33,posture,left_shoulder_roll_joint,0.046777,0.200000,0.925312,,
perstep,33,posture,left_shoulder_yaw_joint,0.046470,0.000000,0.982250,,
perstep,33,posture,left_elbow_joint,0.230418,1.280000,0.548993,,
perstep,33,posture,left_wrist_roll_joint,-0.224227,0.000000,0.886307,,
perstep,33,posture,left_wrist_pitch_joint,-0.051782,0.000000,0.967926,,
perstep,33,posture,left_wrist_yaw_joint,-0.070033,0.000000,0.956620,,
perstep,33,posture,right_shoulder_pitch_joint,-0.099364,0.200000,0.908986,,
perstep,33,posture,right_shoulder_roll_joint,-0.009589,-0.200000,0.907185,,
perstep,33,posture,right_shoulder_yaw_joint,-0.065018,0.000000,0.975165,,
perstep,33,posture,right_elbow_joint,0.446825,1.280000,0.641984,,
perstep,33,posture,right_wrist_roll_joint,0.022801,0.000000,0.988439,,
perstep,33,posture,right_wrist_pitch_joint,0.065118,0.000000,0.959665,,
perstep,33,posture,right_wrist_yaw_joint,-0.019440,0.000000,0.987958,,
perstep,34,orientation,orientation_rz,0.983023,1.000000,1.000000,,
perstep,34,height,torso_height,0.944444,0.900000,0.950618,,
perstep,34,posture,left_hip_pitch_joint,-0.202657,0.000000,0.929628,,
perstep,34,posture,left_hip_roll_joint,0.119812,0.000000,0.959620,,
perstep,34,posture,left_hip_yaw_joint,-0.271097,0.000000,0.901691,,
perstep,34,posture,left_knee_joint,0.209781,0.000000,0.927154,,
perstep,34,posture,left_ankle_pitch_joint,-0.082935,0.000000,0.904964,,
perstep,34,posture,left_ankle_roll_joint,-0.014454,0.000000,0.944792,,
perstep,34,posture,right_hip_pitch_joint,-0.108034,0.000000,0.962486,,
perstep,34,posture,right_hip_roll_joint,0.065686,0.000000,0.977862,,
perstep,34,posture,right_hip_yaw_joint,-0.008316,0.000000,0.996984,,
perstep,34,posture,right_knee_joint,0.352714,0.000000,0.877521,,
perstep,34,posture,right_ankle_pitch_joint,-0.063477,0.000000,0.927261,,
perstep,34,posture,right_ankle_roll_joint,-0.018316,0.000000,0.930037,,
perstep,34,posture,waist_yaw_joint,0.020825,0.000000,0.992045,,
perstep,34,posture,waist_roll_joint,0.029254,0.000000,0.943742,,
perstep,34,posture,waist_pitch_joint,0.002227,0.000000,0.995718,,
perstep,34,posture,left_shoulder_pitch_joint,-0.032773,0.200000,0.929231,,
perstep,34,posture,left_shoulder_roll_joint,0.061536,0.200000,0.932506,,
perstep,34,posture,left_shoulder_yaw_joint,0.056726,0.000000,0.978332,,
perstep,34,posture,left_elbow_joint,0.226132,1.280000,0.547152,,
perstep,34,posture,left_wrist_roll_joint,-0.260266,0.000000,0.868034,,
perstep,34,posture,left_wrist_pitch_joint,-0.041007,0.000000,0.974600,,
perstep,34,posture,left_wrist_yaw_joint,-0.065543,0.000000,0.959402,,
perstep,34,posture,right_shoulder_pitch_joint,-0.164052,0.200000,0.889319,,
perstep,34,posture,right_shoulder_roll_joint,-0.003670,-0.200000,0.904299,,
perstep,34,posture,right_shoulder_yaw_joint,-0.056325,0.000000,0.978485,,
perstep,34,posture,right_elbow_joint,0.486794,1.280000,0.659159,,
perstep,34,posture,right_wrist_roll_joint,0.018649,0.000000,0.990544,,
perstep,34,posture,right_wrist_pitch_joint,0.080706,0.000000,0.950009,,
perstep,34,posture,right_wrist_yaw_joint,-0.032514,0.000000,0.979861,,
perstep,35,orientation,orientation_rz,0.981891,1.000000,1.000000,,
perstep,35,height,torso_height,0.942793,0.900000,0.952452,,
perstep,35,posture,left_hip_pitch_joint,-0.200587,0.000000,0.930347,,
perstep,35,posture,left_hip_roll_joint,0.128650,0.000000,0.956641,,
perstep,35,posture,left_hip_yaw_joint,-0.277880,0.000000,0.899231,,
perstep,35,posture,left_knee_joint,0.213989,0.000000,0.925693,,
perstep,35,posture,left_ankle_pitch_joint,-0.079531,0.000000,0.908865,,
perstep,35,posture,left_ankle_roll_joint,-0.013074,0.000000,0.950061,,
perstep,35,posture,right_hip_pitch_joint,-0.122979,0.000000,0.957296,,
perstep,35,posture,right_hip_roll_joint,0.069546,0.000000,0.976561,,
perstep,35,posture,right_hip_yaw_joint,-0.005574,0.000000,0.997979,,
perstep,35,posture,right_knee_joint,0.346358,0.000000,0.879729,,
perstep,35,posture,right_ankle_pitch_joint,-0.059141,0.000000,0.932230,,
perstep,35,posture,right_ankle_roll_joint,-0.024413,0.000000,0.906751,,
perstep,35,posture,waist_yaw_joint,0.000020,0.000000,0.999992,,
perstep,35,posture,waist_roll_joint,0.027771,0.000000,0.946595,,
